,Price,age,landValue,livingArea,bedrooms,bathrooms,rooms,heating_hot air,heating_hot water/steam,fuel_gas,fuel_oil,waterfront_Yes,newConstruction_Yes,centralAir_Yes
29,-0.01668011596051648,0.02542332388643293,-0.002925833458584493,-0.007876308654209302,-0.004352928186700216,-0.014500132807853353,0.0,1,0,0,1,0,0,1
30,-0.02071409747022564,0.02336942308505903,0.0030219917420679808,-0.021249718844723042,-0.0343144137298344,-0.03316659336818946,-0.031767827856904275,0,1,0,1,0,0,0
31,-0.0009233403151209717,-0.0340131296966181,-0.008835001865361597,0.00508434196252315,-0.004352928186700216,0.022832788312818857,0.0,1,0,1,0,0,0,0
32,0.010105712771235908,-0.013514050004391176,0.015257464240451296,0.019984962576027655,-0.004352928186700216,0.004166327752482752,0.010589275952301427,1,0,1,0,0,0,0
33,0.009628218437667651,0.05372850205248659,0.0036961665444046666,0.005827309195329469,-0.004352928186700216,0.022832788312818857,-0.02117855190460285,1,0,0,1,0,0,0
34,-0.0030303410039681108,-0.04952008485666678,-0.008835001865361597,0.012018702802048793,0.02560855735643397,0.022832788312818857,-0.010589275952301427,1,0,1,0,0,0,0
35,-0.0061434781395928685,0.001992905155657505,-0.0019471017774735754,-0.002634262067186941,0.02560855735643397,0.04149924887315496,0.010589275952301427,1,0,1,0,0,0,1
36,0.005365013834328588,-0.04952008485666678,-0.008835001865361597,0.013422085352905172,0.02560855735643397,0.022832788312818857,0.0,1,0,1,0,0,0,0
37,-0.0061434781395928685,-0.06502704001671547,-0.005700660186230221,0.0061575168543545,0.02560855735643397,0.022832788312818857,0.02117855190460285,1,0,1,0,0,0,0
38,0.023521013174425155,0.01963212129284512,0.012448810154259544,0.011853598972536277,0.02560855735643397,0.04149924887315496,-0.010589275952301427,0,1,1,0,0,0,0
39,0.013981574933231,-0.06502704001671547,-0.0013548876178630315,0.0272082551172002,0.02560855735643397,0.022832788312818857,0.0,1,0,1,0,0,0,1
40,-0.010441809593248384,0.02062658755961145,-0.0019471017774735754,-0.014232806090441141,-0.004352928186700216,-0.014500132807853353,-0.010589275952301427,1,0,1,0,0,0,0
41,0.0013569494736938856,0.013196153401789354,0.0051701187746895855,0.009046833870823516,0.02560855735643397,0.022832788312818857,0.010589275952301427,1,0,1,0,0,0,1
42,-0.012924567099382243,0.024624245825023358,0.0027272146227980674,-0.007463549080428014,-0.004352928186700216,-0.014500132807853353,-0.02117855190460285,1,0,0,1,0,0,1
43,0.011490399002172856,-0.013514050004391176,0.015550345090449096,0.00995490493314235,-0.004352928186700216,0.022832788312818857,-0.010589275952301427,1,0,1,0,0,0,1
44,0.020963078530785453,-0.06502704001671547,0.017128082386514632,0.03071671149434115,0.02560855735643397,0.022832788312818857,0.031767827856904275,1,0,1,0,0,0,0
45,0.014114233055665431,-0.06502704001671547,-0.005982292763677664,0.04041656147820143,0.02560855735643397,0.022832788312818857,0.02117855190460285,1,0,1,0,0,0,0
46,-0.02328625226031194,0.03777409583083095,-0.0083616325500168,-0.03870944881567154,-0.0343144137298344,-0.03316659336818946,-0.0423571038092057,1,0,0,1,0,0,0
47,-0.017463350366949626,0.024624245825023358,-0.02179830994350938,-0.009692450778846971,-0.004352928186700216,0.022832788312818857,0.0,0,1,1,0,0,0,0
48,0.022960794950218702,0.03126267489250605,0.024821527158203103,0.0042588228149605745,0.02560855735643397,0.004166327752482752,0.010589275952301427,1,0,0,1,1,0,0
49,-0.030806296421923757,0.022040013772663014,-0.0034304407805174947,-0.028596839258029975,-0.0343144137298344,0.004166327752482752,-0.0423571038092057,1,0,1,0,0,0,0
50,-0.018700083071093103,-0.011381789027252249,-0.024380255444284592,0.0019473692017853586,-0.004352928186700216,0.022832788312818857,-0.010589275952301427,1,0,1,0,0,0,1
51,-0.05886495856356151,-0.0016429370190812476,-0.06335120905921242,-0.010517969926409548,-0.0343144137298344,0.022832788312818857,-0.02117855190460285,1,0,1,0,0,0,0
52,-0.015907991558413086,0.00308442930701538,-0.011175290684614021,-0.012746871624828505,-0.004352928186700216,0.004166327752482752,-0.010589275952301427,1,0,1,0,0,0,0
53,-0.0228490305803355,0.013196153401789354,-0.016448461188700966,-0.01365494268714734,-0.004352928186700216,0.004166327752482752,-0.02117855190460285,1,0,1,0,0,0,0
54,-0.04195401084505924,-0.0029992193765207213,-0.04510170830366618,-0.010517969926409548,-0.004352928186700216,-0.014500132807853353,-0.02117855190460285,0,1,1,0,0,0,1
55,-0.018659746766642633,0.044877928461064816,-0.02407940029156113,-0.01613150012983507,-0.004352928186700216,-0.03316659336818946,-0.02117855190460285,0,1,1,0,0,0,0
56,-0.04073073167820798,-0.004443062735398263,-0.060500003969395824,-0.010517969926409548,-0.0343144137298344,0.022832788312818857,-0.02117855190460285,1,0,1,0,0,0,1
57,-0.040670283432966935,-0.0029992193765207213,-0.05353526449322034,-0.010517969926409548,-0.004352928186700216,-0.014500132807853353,0.0,0,1,1,0,0,0,0
58,-0.022027861836374542,-0.011381789027252249,-0.023198626838917345,-0.005729958870546604,-0.004352928186700216,0.022832788312818857,-0.010589275952301427,1,0,1,0,0,0,0
59,-0.004533543264625659,-0.0029992193765207213,0.005259329353740111,0.001369505798491555,-0.004352928186700216,0.004166327752482752,-0.02117855190460285,0,0,0,0,0,0,0
60,-0.010096196380687284,-0.011381789027252249,-0.014359283398377231,-0.015966396300322552,-0.0343144137298344,0.004166327752482752,-0.0423571038092057,1,0,1,0,0,0,1
61,-0.03953433966122405,-0.004443062735398263,-0.060500003969395824,-0.010517969926409548,-0.004352928186700216,-0.014500132807853353,0.010589275952301427,1,0,1,0,0,0,0
62,-0.045269493908776784,0.05624012449701292,-0.04177939935074863,-0.01039414205427516,-0.004352928186700216,-0.03316659336818946,0.0,1,0,1,0,0,0,0
63,-0.01668011596051648,0.00786246792501034,-0.02348867385571981,-0.00655547801810918,0.02560855735643397,-0.014500132807853353,-0.02117855190460285,1,0,1,0,0,0,1
64,-0.00579218729404847,-0.0029992193765207213,0.002328513600793355,-0.030000221808886358,-0.0343144137298344,-0.03316659336818946,0.0,0,0,0,0,0,0,0
65,0.0029090088270390373,-0.06502704001671547,0.009195654037420491,0.024649145759756214,0.02560855735643397,0.022832788312818857,0.02117855190460285,1,0,1,0,0,1,0
66,-0.017070324466740155,0.011797460022532454,-0.02594327579780417,-0.027688768195711137,-0.004352928186700216,-0.03316659336818946,-0.02117855190460285,1,0,0,1,0,0,0
67,0.00914649845431249,-0.00764448723503835,-0.008676181960316812,0.02861163766805658,0.02560855735643397,0.022832788312818857,0.0423571038092057,1,0,1,0,0,0,1
68,-0.0023986053691522503,-0.0016429370190812476,0.00471906970986712,-0.01753488268069145,-0.004352928186700216,0.004166327752482752,0.0,0,0,0,0,0,0,0
69,0.005070393746856236,-0.06502704001671547,0.009195654037420491,-0.0030057456835901005,-0.004352928186700216,0.004166327752482752,0.0,1,0,1,0,0,1,1
70,-0.0012152120699319665,-0.06502704001671547,-0.03885830967399063,0.010945527910217443,0.02560855735643397,0.022832788312818857,0.0,1,0,1,0,0,1,0
71,-0.038945861981127705,-0.004443062735398263,-0.05159728311317572,-0.010517969926409548,-0.004352928186700216,-0.014500132807853353,-0.010589275952301427,1,0,1,0,0,0,0
72,0.016466594667438682,-0.06502704001671547,0.009195654037420491,0.050941930609624285,0.02560855735643397,0.07883216999382718,0.031767827856904275,1,0,1,0,0,1,1
73,-0.009072331040146715,-0.011381789027252249,-0.01802608834246895,-0.007958860568965559,-0.004352928186700216,0.022832788312818857,-0.02117855190460285,1,0,1,0,0,0,1
74,-0.03953433966122405,0.0008453814573913247,-0.030165767744294407,-0.008577999929637493,0.02560855735643397,0.004166327752482752,0.0,1,0,0,1,0,0,0
75,0.005650051152362637,-0.06502704001671547,0.009195654037420491,0.018994339598952564,0.02560855735643397,0.022832788312818857,0.010589275952301427,1,0,1,0,0,1,0
76,-0.0273878075367828,-0.004443062735398263,-0.06335120905921242,-0.010517969926409548,-0.004352928186700216,-0.014500132807853353,-0.010589275952301427,1,0,1,0,0,0,0
77,-0.02834281038671428,0.02421374243045803,-0.02099540126488279,-0.011673696732997157,-0.004352928186700216,0.004166327752482752,0.0,0,1,0,1,0,0,1
78,0.006999944448658761,-0.06502704001671547,0.009195654037420491,0.025804872566343826,0.02560855735643397,0.022832788312818857,0.031767827856904275,1,0,1,0,0,1,0
79,-0.014769959912523363,0.013196153401789354,-0.0034304407805174947,-0.012169008221534702,-0.004352928186700216,-0.03316659336818946,0.010589275952301427,1,0,0,1,0,0,0
80,-0.02786321464876541,-0.004443062735398263,-0.06335120905921242,-0.010517969926409548,-0.0343144137298344,0.022832788312818857,-0.02117855190460285,1,0,0,0,0,0,0
81,-0.01705074746520276,0.04316932689610567,-0.02659786331586313,0.005951137067463854,-0.004352928186700216,0.022832788312818857,-0.010589275952301427,1,0,1,0,0,0,0
82,-0.03286064324848978,-0.004443062735398263,-0.06335120905921242,-0.010517969926409548,-0.004352928186700216,-0.014500132807853353,-0.010589275952301427,1,0,1,0,0,0,0
83,-0.0061434781395928685,-0.009435187267576488,-0.02234876055990593,0.0023601287755666478,-0.004352928186700216,0.022832788312818857,0.010589275952301427,1,0,1,0,0,0,0
84,-0.003638887749525485,-0.04044909758767386,0.003216535472432292,-0.014397909919953657,-0.004352928186700216,0.022832788312818857,-0.02117855190460285,1,0,1,0,0,0,0
85,-0.019472207184975204,-0.004443062735398263,-0.018260092065092427,-0.0024278822802962967,-0.0343144137298344,0.004166327752482752,-0.0423571038092057,1,0,0,0,0,0,1
86,-0.0015086572565018404,-0.06502704001671547,-0.04116631835645169,-0.03990645157963727,0.02560855735643397,0.004166327752482752,0.02117855190460285,1,0,1,0,0,0,0
87,-0.0273878075367828,-0.0016429370190812476,-0.018975981144184657,-0.00721589333615924,-0.004352928186700216,-0.014500132807853353,0.010589275952301427,0,0,0,0,0,0,1
88,-0.034995572171423954,0.036133542719660135,-0.035762649390459825,-0.030330429467911382,-0.004352928186700216,-0.03316659336818946,-0.010589275952301427,1,0,0,1,0,0,0
89,-0.026449270934247468,-0.0029992193765207213,-0.003558252469292707,-0.0024278822802962967,0.02560855735643397,-0.014500132807853353,0.02117855190460285,0,0,0,0,0,0,0
90,-0.012924567099382243,-0.009435187267576488,-0.002925833458584493,-0.003253401427858873,-0.004352928186700216,-0.014500132807853353,-0.010589275952301427,0,0,0,0,0,0,0
91,-0.0007779892193422577,-0.009435187267576488,-0.0014721777455437867,0.02332831512365609,-0.004352928186700216,-0.014500132807853353,0.0,0,0,0,0,0,0,0
92,-0.03131266042092809,0.00786246792501034,-0.0038159171185418853,-0.0009419478146836591,-0.004352928186700216,-0.03316659336818946,-0.010589275952301427,1,0,1,0,0,0,0
93,-0.022027861836374542,0.008706787270409345,-0.0038159171185418853,-0.015883844385566295,-0.004352928186700216,-0.014500132807853353,-0.02117855190460285,1,0,1,0,0,0,0
94,-0.014024278787502372,-0.0029992193765207213,-0.003558252469292707,-0.0024278822802962967,-0.004352928186700216,0.022832788312818857,-0.010589275952301427,1,0,1,0,0,0,0
95,-0.061016755845845684,0.038876378245107715,-0.017794323709986758,-0.017245950979044546,-0.004352928186700216,-0.014500132807853353,0.0,0,1,1,0,0,0,0
96,-0.034453938826062624,0.011797460022532454,-0.02234876055990593,-0.02801897585473617,-0.004352928186700216,0.004166327752482752,0.010589275952301427,1,0,1,0,0,0,0
97,-0.015336001751738874,-0.005986557961977532,-0.0023095074749244393,-0.03396271371718672,-0.004352928186700216,-0.03316659336818946,0.0,1,0,1,0,0,0,0
98,-0.02815046473476225,0.0008453814573913247,-0.03831410486939758,-0.020754407356185497,-0.0343144137298344,0.004166327752482752,-0.0423571038092057,0,0,0,0,0,0,0
99,-0.049705449779508866,0.02969757482860437,-0.05794935527880614,-0.014645565664222432,-0.004352928186700216,-0.03316659336818946,-0.02117855190460285,1,0,1,0,0,0,0
100,-0.029807484099388118,-0.011381789027252249,-0.0473384428841677,-0.032972090740111634,-0.004352928186700216,-0.03316659336818946,-0.010589275952301427,1,0,1,0,0,0,1
101,-0.04195401084505924,0.02249198484788442,-0.04510170830366618,-0.04188769753378746,-0.004352928186700216,-0.03316659336818946,-0.031767827856904275,1,0,1,0,0,0,0
102,-0.030806296421923757,0.011797460022532454,-0.029408901387053862,-0.004409128234446481,-0.0343144137298344,-0.014500132807853353,-0.031767827856904275,0,1,0,1,0,0,0
103,-0.02743516184180057,0.01859138446706407,-0.035762649390459825,-0.024386691605460836,-0.004352928186700216,-0.014500132807853353,-0.010589275952301427,1,0,1,0,0,0,0
104,-0.014395842497533382,-0.04044909758767386,-0.04813240242758566,0.003804787283801156,-0.004352928186700216,0.022832788312818857,0.02117855190460285,1,0,1,0,0,0,0
105,0.00914649845431249,-0.015871155158632255,-0.04582457713948531,0.0020299211165416163,-0.004352928186700216,0.004166327752482752,-0.010589275952301427,0,1,0,1,0,0,0
106,-0.017463350366949626,-0.0016429370190812476,-0.043054175863412016,0.004795410260876248,-0.004352928186700216,0.022832788312818857,0.010589275952301427,1,0,1,0,0,0,1
107,0.007443569473632841,-0.06502704001671547,-0.04439978909191252,0.01895306364157444,0.02560855735643397,0.022832788312818857,0.010589275952301427,0,1,1,0,0,1,0
108,-0.1104558243170566,0.0318592917774887,-0.07727564880068102,-0.03363250605816169,-0.0343144137298344,-0.03316659336818946,-0.010589275952301427,1,0,0,1,0,0,0
109,-0.028826669215887037,0.015755719732457374,-0.04240840215839806,-0.018773161402035308,-0.004352928186700216,-0.03316659336818946,-0.02117855190460285,0,1,1,0,0,0,0
110,-0.028584202183388224,0.01963212129284512,-0.03778185895501543,-0.020754407356185497,-0.004352928186700216,-0.03316659336818946,-0.02117855190460285,0,0,0,0,0,0,0
111,-0.03665357926024986,0.02062658755961145,-0.0437176393351904,-0.013572390772391082,-0.004352928186700216,-0.014500132807853353,-0.010589275952301427,0,1,1,0,0,0,0
112,-0.02461939152873632,-0.021493513122026225,-0.05254689657261497,-0.02356117245789826,-0.004352928186700216,0.004166327752482752,-0.02117855190460285,1,0,1,0,0,0,0
113,-0.057844981594984614,0.04281137034262983,-0.056768158937126126,-0.02215778990704188,-0.004352928186700216,-0.03316659336818946,-0.02117855190460285,0,1,1,0,0,0,0
114,0.00914649845431249,-0.011381789027252249,-0.029039156198743508,0.019448375130111984,0.02560855735643397,0.022832788312818857,0.010589275952301427,1,0,1,0,0,0,1
115,0.0005129951666845821,-0.06502704001671547,-0.035762649390459825,0.005992413024841985,-0.004352928186700216,0.022832788312818857,0.02117855190460285,1,0,1,0,0,1,1
116,-0.00992420919257635,-0.021493513122026225,-0.04510170830366618,-0.015140877152759975,-0.004352928186700216,-0.014500132807853353,0.010589275952301427,1,0,0,1,0,0,0
117,0.014224535065290282,-0.0016429370190812476,-0.03134734830473703,0.006859208129782689,-0.004352928186700216,0.022832788312818857,-0.02117855190460285,1,0,1,0,0,0,1
118,0.0010144757306318963,-0.009435187267576488,-0.04656968470645012,-0.007752480782074915,-0.004352928186700216,0.004166327752482752,0.010589275952301427,1,0,1,0,0,0,0
119,-0.018058261721425446,-0.00764448723503835,-0.03389889345836008,-0.03462312903523679,-0.004352928186700216,0.004166327752482752,-0.02117855190460285,1,0,1,0,0,0,0
120,-0.05065514677411293,0.02062658755961145,-0.024380255444284592,-0.030000221808886358,-0.004352928186700216,-0.03316659336818946,0.0,1,0,1,0,0,0,0
121,-0.07846106942941791,0.0318592917774887,-0.04177939935074863,-0.03396271371718672,-0.0343144137298344,-0.03316659336818946,-0.031767827856904275,1,0,1,0,0,0,0
122,0.013335796604424438,-0.00764448723503835,-0.043054175863412016,0.029230777028728512,-0.004352928186700216,0.022832788312818857,-0.010589275952301427,1,0,1,0,0,0,0
123,-0.04073073167820798,0.03409833962711275,-0.04177939935074863,-0.03445802520572427,0.02560855735643397,-0.03316659336818946,0.0,1,0,1,0,0,0,0
124,-0.010096196380687284,-0.06502704001671547,-0.03885830967399063,0.01499057173327407,-0.004352928186700216,0.004166327752482752,0.0,1,0,1,0,0,1,1
125,-0.004845486420811524,-0.013514050004391176,-0.04813240242758566,0.01569226300870226,0.02560855735643397,0.022832788312818857,0.0,0,1,1,0,0,0,0
126,-0.012924567099382243,-0.00764448723503835,-0.03831410486939758,-0.01613150012983507,-0.0343144137298344,0.004166327752482752,0.0,1,0,1,0,0,0,0
127,-0.009530688781449505,-0.0340131296966181,-0.03481284972109737,-0.02595517798582973,-0.004352928186700216,-0.03316659336818946,0.010589275952301427,1,0,1,0,0,0,0
128,-0.017046050032314443,0.013864018140967441,-0.029408901387053862,-0.012169008221534702,-0.004352928186700216,0.004166327752482752,-0.010589275952301427,0,1,1,0,0,0,0
129,-0.04387410031858315,-0.06502704001671547,-0.00915580036877086,-0.036934582648412005,-0.0343144137298344,-0.03316659336818946,-0.0423571038092057,1,0,1,0,0,1,0
130,-0.033917641804002016,-0.011381789027252249,-0.02659786331586313,-0.023313516713629485,-0.0343144137298344,-0.03316659336818946,-0.010589275952301427,1,0,1,0,0,0,0
131,-0.004533543264625659,-0.0029992193765207213,0.001614594047261575,-0.002923193768833843,0.02560855735643397,-0.03316659336818946,-0.02117855190460285,1,0,0,1,0,0,0
132,-0.048172405447692634,0.04765869302748569,0.005348212565796281,0.05321210826542136,0.02560855735643397,-0.03316659336818946,0.05294637976150714,1,0,0,1,0,0,0
133,0.010926228868802334,-0.06502704001671547,-0.0077445292544735065,0.035628550422338486,0.02560855735643397,0.022832788312818857,0.02117855190460285,1,0,1,0,0,0,0
134,-0.038476716419738134,-0.06502704001671547,-0.00915580036877086,-0.036934582648412005,-0.0343144137298344,-0.014500132807853353,0.0,1,0,1,0,0,1,0
135,-0.02511650723765116,0.028014690943576646,0.015492051550875682,-0.0013959833458430766,0.05557004289956815,-0.03316659336818946,0.031767827856904275,0,1,0,1,0,0,0
136,-0.014395842497533382,0.013864018140967441,0.015666512968274336,-0.011508592903484641,-0.004352928186700216,-0.014500132807853353,-0.010589275952301427,1,0,0,1,0,0,0
137,-0.0228490305803355,0.020134879693643342,-0.0034304407805174947,-0.021084615015210532,-0.004352928186700216,-0.03316659336818946,-0.031767827856904275,1,0,0,1,0,0,0
138,-0.018659746766642633,0.022040013772663014,-0.0006628295814240013,-0.013366010985500438,-0.004352928186700216,-0.03316659336818946,-0.02117855190460285,1,0,1,0,0,0,0
139,-0.010268728692048184,0.011063892424650426,0.014418040820039753,-0.0052346473820090575,-0.004352928186700216,-0.014500132807853353,-0.02117855190460285,1,0,0,1,0,0,0
140,-0.018659746766642633,0.051024155667386266,0.017182572830267178,0.05304700443590885,0.02560855735643397,0.022832788312818857,0.05294637976150714,0,1,0,1,0,0,0
141,-0.015564076932901797,0.013196153401789354,0.0006646494974562758,0.006735380257648302,-0.004352928186700216,-0.014500132807853353,0.0,0,1,1,0,0,0,0
142,0.01699569554029914,-0.04952008485666678,0.012448810154259544,0.033399648723919526,0.02560855735643397,0.022832788312818857,0.02117855190460285,1,0,1,0,0,1,1
143,-0.04384207113075445,-0.0016429370190812476,0.00023019030122943668,-0.02876194308754249,-0.0343144137298344,-0.03316659336818946,0.0,0,0,0,0,0,0,0
144,-0.002886201881622256,-0.04952008485666678,0.01271208316753982,0.003515855582154254,-0.004352928186700216,0.022832788312818857,-0.010589275952301427,1,0,1,0,0,1,0
145,-0.008233579341881262,0.004125166132796443,0.006304988083914782,0.01928327130059947,-0.004352928186700216,0.004166327752482752,0.031767827856904275,0,0,0,0,0,0,1
146,-0.031567619827599286,0.02421374243045803,-0.0018274949128468008,0.026919323415553302,-0.004352928186700216,-0.03316659336818946,-0.010589275952301427,1,0,0,1,0,0,0
147,-0.0273878075367828,-0.0016429370190812476,-0.0013548876178630315,-0.015140877152759975,-0.0343144137298344,-0.014500132807853353,-0.0423571038092057,0,0,0,0,0,0,1
148,-0.0273878075367828,-0.0016429370190812476,-0.0010063869974252107,-0.010517969926409548,-0.0343144137298344,0.004166327752482752,-0.02117855190460285,0,0,0,0,0,0,1
149,-0.018659746766642633,-0.0029992193765207213,-0.002677418000418306,-0.015966396300322552,-0.0343144137298344,-0.014500132807853353,-0.02117855190460285,0,0,0,0,0,0,1
150,0.0024348850408902624,-0.01850617453656941,0.0036961665444046666,0.006363896641245143,0.02560855735643397,0.022832788312818857,0.010589275952301427,1,0,1,0,0,0,1
151,-0.017070324466740155,-0.0016429370190812476,-0.002677418000418306,-0.0161727760872132,-0.0343144137298344,-0.014500132807853353,-0.010589275952301427,0,0,0,0,0,0,1
152,0.0043441013437081595,-0.0029992193765207213,0.014356953962771497,0.01139956344137686,-0.004352928186700216,0.022832788312818857,0.0,1,0,1,0,0,0,1
153,-0.025071126834919296,-0.0029992193765207213,0.006643744515498947,-0.0229007571398482,-0.0343144137298344,-0.014500132807853353,-0.0423571038092057,1,0,1,0,0,0,1
154,0.004338816234769366,-0.04952008485666678,0.017560611670790843,0.010243836634789252,-0.004352928186700216,0.022832788312818857,-0.02117855190460285,1,0,1,0,0,1,1
155,0.02006981201310084,-0.004443062735398263,0.028837209719521018,0.02138834512688404,-0.004352928186700216,0.022832788312818857,0.0,1,0,1,0,0,0,1
156,-0.017070324466740155,-0.00764448723503835,0.0027272146227980674,-0.005399751211521572,-0.0343144137298344,-0.014500132807853353,-0.031767827856904275,1,0,1,0,0,0,1
157,-0.04079124712476714,0.03409833962711275,-0.01476295138522225,-0.022240341821798137,-0.004352928186700216,-0.03316659336818946,-0.010589275952301427,1,0,1,0,0,0,0
158,-0.016719011178159816,-0.005986557961977532,0.0027272146227980674,-0.005482303126277831,-0.0343144137298344,0.022832788312818857,0.0,1,0,1,0,0,0,1
159,-0.0052379461580596715,-0.04952008485666678,0.012777456711143245,0.0005027106935508496,-0.004352928186700216,0.022832788312818857,-0.02117855190460285,1,0,1,0,0,1,0
160,-0.01825801917207037,0.01635233661744001,-0.002431524442125477,-0.02653304138912354,-0.004352928186700216,-0.03316659336818946,-0.02117855190460285,0,1,0,1,0,0,0
161,0.019070994192227304,-0.011381789027252249,0.013230196811435928,0.02786867043525026,0.02560855735643397,0.022832788312818857,0.0423571038092057,1,0,1,0,0,0,1
162,-0.004845486420811524,-0.004443062735398263,0.008504681910240017,0.008180038765882811,-0.004352928186700216,0.022832788312818857,-0.010589275952301427,1,0,1,0,0,0,1
163,0.03753036373309125,-0.013514050004391176,0.02326362510971406,0.055523561878596576,0.02560855735643397,0.022832788312818857,0.05294637976150714,1,0,1,0,0,0,1
165,-0.014807513462265757,-0.004443062735398263,0.0041664841623283684,-0.002386606322918168,-0.004352928186700216,0.022832788312818857,-0.02117855190460285,1,0,1,0,0,0,1
166,0.033181688956844514,-0.01850617453656941,0.023516369479855168,0.04809388955053339,0.02560855735643397,0.022832788312818857,0.0423571038092057,1,0,1,0,0,0,1
